FUNCTION PROFILE: Jun-13-2022 16:37:34.905 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      183         247   Q1Way.Enq
      154         272   ObjectPool.DeqBlock
      154         249   Q1Way.Deq
      154         221   Pooled.ctor
      135         297   Context.RunningContextTraced
      127         214   ObjectPool.EnqBlock
      127         191   Pooled.operator delete
      101          56   C++.delete
      100         176   Context.RunningContext
       93         706   Gate.Notify
       93         337   Thread.Interrupt
       93         307   SysThread.Interrupt
       91     8154507   Gate.WaitFor
       91         290   SysThread.Suspend
       82         104   Context.SetContextMsg
       78         293   SysIpL2Addr.dtor
       78         140   SysIpL3Addr.dtor
       77         100   Q1Way.Exq
       72         235   Thread.Pause
       68         102   ProtocolSM.Port
       64          78   MsgPort.Port
       55        1142   Thread.LogContextSwitch
       55         457   Thread.ExitBlockingOperation
       55         305   Thread.Resume
       55         290   Mutex.Acquire
       55         242   Thread.InitialTime
       55         229   Thread.Ready
       55         223   SysThread.Wait
       55         178   Thread.Suspend
       55         176   MutexGuard.Release
       55         173   MutexGuard.ctor
       55         160   ThreadAdmin.WarpFactor
       55         152   Thread.Schedule
       55         151   Mutex.Release
       55         149   Thread.EnterBlockingOperation
       55         126   MutexGuard.dtor
       53          73   TlvMessage.FencePtr
       51          68   SbIpBuffer.PayloadSize
       49          81   Message.RxSbAddr
       48         120   SysIpL2Addr.ctor
       48         112   SysIpL3Addr.ctor
       48          71   IPv6Addr.ctor
       47         615   Message.ClearContext
       47          65   Message.Exqueue
       43          73   NetworkBase.AllocByteBuff
       43          71   SbIpBuffer.operator new
       43          70   SmallBuffer.operator new
       43          61   IpBuffer.AllocBuff
       42          69   Q1Way.Init
       41          45   Context.SetState
       40          44   Q1Way.Purge
       39          63   TlvMessage.FindParm
       39          46   TlvMessage.FirstParm
       36         106   SysThread.Delay
       36          87   Memory.Copy
       35         192   SysSocket.SetBlocking
       35          42   TlvMessage.NextParm
       33          44   TlvMessage.FindType
       30          70   Event.ctor
       30          68   InvokerPool.FindWork
       30          59   Event.operator new
       30          51   Event.dtor
       30          47   ServiceSM.EnqEvent
       30          45   ServiceSM.ExqEvent
       29          35   Thread.RtcPercentUsed
       28          39   TlvMessage.CheckFence
       26          70   IpBuffer.dtor
       26          66   Message.dtor
       26          44   SbIpBuffer.dtor
       26          40   SbIpBuffer.operator delete
       26          32   Message.TxSbAddr
       26          32   MsgBuffer.dtor
       24          92   Thread.CurrTimeRunning
       23          66   SbIpBuffer.ctor(copy)
       23          55   IpBuffer.ctor(copy)
       23          55   SysSocket.TracePeer
       23          49   Context.Exqueue
       23          32   TlvMessage.dtor
       23          30   Message.Enqueue
       23          26   Factory.RecordMsg
       23          26   InvokerThread.ClearContext
       23          26   MsgBuffer.ctor(copy)
       21          41   Message.Handled
       21          38   ProtocolSM.EndOfTransaction
       21          34   Message.SetPsm
       21          33   Message.RxFactory
       21          27   ProtocolSM.SetState
       20         164   SbIpBuffer.ctor
       20          61   IpBuffer.ctor
       20          31   MsgBuffer.ctor
       20          27   Message.operator new
       20          21   MsgHeader.ctor
       19          31   IpPort.RecvsInSequence
       18          50   TlvMessage.AddType
       18          44   TlvMessage.AddParm
       18          30   IpBuffer.AddBytes
       18          27   Q2Way.Exq
       17          27   Alarm.Create
       17          26   ProtocolLayer.RootSsm
       16         142   Context.CaptureTask
       16          49   Context.ProcessMsg
       16          40   Context.ProcessWork
       16          34   InvokerThread.SetContext
       16          28   PayloadInvokerPool.RecordDelay
