FUNCTION PROFILE: Jun-13-2022 16:39:28.192 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      259         765   Q1Way.Enq
      234         862   Q1Way.Deq
      234         781   ObjectPool.DeqBlock
      234         727   Pooled.ctor
      220         833   Context.RunningContextTraced
      174         590   ObjectPool.EnqBlock
      174         528   Pooled.operator delete
      172        1710   Gate.Notify
      172         752   Thread.Interrupt
      172         726   SysThread.Interrupt
      162    22145242   Gate.WaitFor
      162         677   SysThread.Suspend
      144          92   C++.delete
      132         516   Thread.Pause
      124         369   Context.RunningContext
      109         303   Q1Way.Exq
      100         281   Context.SetContextMsg
       96        2649   Thread.LogContextSwitch
       96         850   Thread.ExitBlockingOperation
       96         721   Thread.Resume
       96         667   Mutex.Acquire
       96         586   Thread.InitialTime
       96         503   Thread.Ready
       96         467   SysThread.Wait
       96         440   ThreadAdmin.WarpFactor
       96         417   Mutex.Release
       96         378   MutexGuard.ctor
       96         364   Thread.Schedule
       96         344   Thread.Suspend
       96         343   MutexGuard.Release
       96         308   MutexGuard.dtor
       96         306   Thread.EnterBlockingOperation
       85         326   ProtocolSM.Port
       85         280   MsgPort.Port
       84         256   TlvMessage.FencePtr
       83         627   SysIpL2Addr.dtor
       83         275   SysIpL3Addr.dtor
       71         317   SysIpL3Addr.ctor
       71         289   SysIpL2Addr.ctor
       71         214   IPv6Addr.ctor
       71         202   SbIpBuffer.PayloadSize
       68         142   Q1Way.Init
       66         240   SysThread.Delay
       65         201   Q1Way.Purge
       60         227   SbIpBuffer.operator new
       60         222   Message.RxSbAddr
       60         208   SmallBuffer.operator new
       60         198   IpBuffer.AllocBuff
       60         190   NetworkBase.AllocByteBuff
       58         105   TlvMessage.NextParm
       57         125   TlvMessage.FindParm
       57         113   TlvMessage.FirstParm
       54         191   Thread.CurrTimeRunning
       54         115   TlvMessage.FindType
       51        1262   Message.ClearContext
       51         320   SysSocket.SetBlocking
       51         161   Message.Exqueue
       51         157   Event.ctor
       51         144   ServiceSM.EnqEvent
       51         138   Event.operator new
       51         128   Event.dtor
       51         128   ServiceSM.ExqEvent
       49         312   Memory.Copy
       47         100   Context.SetState
       42         156   TlvMessage.CheckFence
       40         127   InvokerPool.FindWork
       39         117   Thread.RtcPercentUsed
       33         110   Context.Exqueue
       33          82   InvokerThread.ClearContext
       31         125   TlvMessage.AddParm
       31         102   Message.Enqueue
       31          97   TlvMessage.AddType
       31          92   IpBuffer.AddBytes
       31          91   Message.TxSbAddr
       31          87   Factory.RecordMsg
       30         505   SbIpBuffer.ctor
       30         196   SbIpBuffer.ctor(copy)
       30         172   IpBuffer.ctor
       30         130   IpBuffer.dtor
       30         121   IpBuffer.ctor(copy)
       30         115   Message.dtor
       30         104   MsgBuffer.ctor
       30          97   Message.operator new
       30          97   SbIpBuffer.dtor
       30          94   SbIpBuffer.operator delete
       30          93   MsgBuffer.ctor(copy)
       30          92   MsgBuffer.dtor
       30          91   MsgHeader.ctor
       30          89   TlvMessage.dtor
       30          80   Message.RxFactory
       30          61   IpPort.RecvsInSequence
       29         151   SysSocket.TracePeer
       29          81   PotsMessage.dtor
       28          88   Q2Way.Exq
       28          78   PotsCallPsm.Cast
       25          78   BcEvent.ctor
       25          62   BcEvent.dtor
       24          60   Q1Way.Henq
       23          95   TimerRegistry.ProcessWork
       23          76   Alarm.Create
       23          74   DeferredRegistry.RaiseTimeouts
       22         192   ServiceSM.ProcessEvent
       22          73   MsgPort.Find
       22          63   PotsBcSsm.SetNextSap
       22          50   ServiceSM.SetNextSap
       21          79   Message.Handled
       21          77   Message.SetPsm
       20         315   Context.CaptureTask
       20         102   InvokerPool.ReceiveMsg
       20          84   Context.ProcessMsg
       20          82   InvokerPool.KickThread
       20          80   MsgFactory.ReceiveMsg
       20          79   Context.Enqueue
       20          74   Context.ProcessWork
       20          68   InvokerThread.ScheduledIn
       20          67   ProtocolSM.PeerFactory
       20          66   Context.EnqMsg
       20          66   ProtocolSM.SetState
       20          62   InvokerThread.SetContext
       20          61   PayloadInvokerPool.RecordDelay
       20          57   Pots_NU_Message.dtor
       20          56   InvokerPool.Enqueued
       20          52   InvokerThread.BlockingAllowed
       20          46   InvokerPool.Dequeued
       20          46   Thread.PauseOver
       20          44   InvokerPool.ScheduledOut
       20          44   ServiceSM.SetNextState
       20          41   Context.TraceMsg
       19        5266   SysUdpSocket.RecvFrom
       19         133   SysSocket.Empty
       19         125   SessionBase.CaptureMsg
       19         102   SysIpL3Addr.NetworkToHost(IPv6)
       19          90   SbTracer.MsgStatus
       19          87   PotsMessage.ctor(i/c)
       19          86   IoThread.InvokeHandler
       19          83   InvokerPool.ReceiveBuff
       19          72   SbInputHandler.ReceiveBuff
       19          65   SbExtInputHandler.AllocBuff
       19          63   SysIpL2Addr.NetworkToHost(IPv6)
       19          57   IoThread.ConditionalPause
       19          57   IpPort.BytesRcvd
       19          55   InputHandler.NetworkToHost
       19          53   NwTracer.BuffStatus
       19          52   SessionBase.TraceRxNet
       19          47   Message.ctor(i/c)
       19          47   TlvMessage.ctor(i/c)
       17          62   Q2Way.Enq
       17          57   PotsCallPsm.SendSignal
       16          64   ObjectPool.BidToObj
       16          35   BcSsm.SetNextState
       15          70   ProtocolSM.FindTimer
       15          17   PotsProfile.FindFeature
       13          50   Context.dtor
       13          36   MsgContext.dtor
       13          36   PotsBcSsm.TimerPsm
       13          35   Context.ctor
       13          35   Context.operator new
       13          34   Circuit.MakeConn
       13          33   MsgContext.ctor
       13          29   DigitString.Size
       13          25   Factory.IncrContexts
       12          71   SbAnalyzeMessage.ProcessEvent
       12          50   ProxyBcSsm.CalcPort
       12          48   ServiceSM.DeleteIdleModifier
       12          47   BcSsm.CalcPort
       12          37   Message.SetProtocol
       12          34   ServiceSM.EndOfTransaction
       12          27   PotsBcSsm.SetNextSnp
       12          25   ServiceSM.SetNextSnp
       12          21   Initiator.InvokeHandler
       11      849033   SysTcpSocket.Poll
       11         207   SysTcpSocket.Accept
       11         111   TcpIoThread.AcceptConn
       11          74   TcpIoThread.PollSockets
       11          70   Message.Send
       11          66   Message.ctor(o/g)
       11          61   SysSocket.TraceEvent
       11          57   SysSocket.SetError(errval)
       11          48   ProtocolSM.EnqOgMsg
       11          43   TlvMessage.ctor(o/g)
       11          42   IpPortRegistry.LocalAddr
       11          39   TlvMessage.Send
       11          32   Message.SetReceiver
       11          32   Message.SetSender
       11          32   Message.SetSignal
       11          32   ProtocolSM.GetProtocol
       11          22   Message.Capture
       11          18   Q2Way.Henq
       10        1296   Pots_NU_Message.ctor(o/g)
       10         569   SysIpL2Addr.HostToNetwork(IPv6)
       10          83   Pots_NU_Message.ctor(i/c)
       10          77   PotsMessage.ctor(o/g)
       10          65   BcReleaseEvent.ctor
       10          58   SsmFactory.ReceiveMsg
       10          55   SysUdpSocket.SendBuff
       10          54   IpBuffer.Send
       10          50   PotsCallPsm.ProcessIcMsg
       10          49   SsmContext.ProcessIcMsg
       10          48   PotsCallPsm.ProcessOgMsg
       10          47   ProtocolLayer.SendToUpper
       10          47   PsmFactory.ReceiveMsg
       10          45   MsgPort.SendMsg
       10          42   ProtocolSM.ReceiveMsg
       10          41   Message.Henqueue
       10          40   AnalyzeMsgEvent.ctor
       10          40   ProtocolSM.HenqReceivedMsg
       10          40   PsmContext.FindPort
       10          39   ProtocolLayer.SendToLower
       10          38   ProtocolSM.AddressesUnknown
       10          38   ProtocolSM.EndOfTransaction
       10          38   SysUdpSocket.SendTo
       10          37   MediaPsm.ReceiveMsg
       10          37   MediaPsm.SetOgTone
       10          36   IpPort.BytesSent
       10          35   MsgPort.Route
       10          35   PotsCircuit.ReceiveMsg
       10          35   ProtocolLayer.RootSsm
       10          35   SysIpL3Addr.HostToNetwork(IPv6)
       10          34   MsgPort.ReceiveMsg
       10          34   PotsMessage.AddHeader
       10          34   ProxyBcSsm.EndOfTransaction
       10          33   BcReleaseEvent.dtor
       10          33   MediaPsm.EndOfTransaction
       10          33   MediaPsm.PrepareOgMsgq
       10          32   AnalyzeMsgEvent.dtor
       10          32   IpBuffer.OutgoingBytes
       10          32   MediaPsm.UpdateIcMedia
       10          32   PsmContext.EndOfTransaction
       10          32   SsmContext.EndOfTransaction
       10          31   MediaPsm.SetOgPort
       10          31   PotsCallPsm.Route
       10          30   InputHandler.HostToNetwork
       10          30   MsgContext.EndOfTransaction
       10          30   ProxyBcSsm.FirstProxy
       10          29   PotsShelfFactory.AllocIcMsg
       10          29   PotsShelfHandler.ReceiveBuff
       10          29   ProtocolLayer.EnsureLower
       10          28   MsgPort.WrapMsg
       10          28   SsmContext.IsIdle
       10          26   MsgContext.ProcessIcMsg
       10          25   PotsShelfFactory.ProcessIcMsg
       10          25   ProtocolSM.UnwrapMsg
       10          25   ToneRegistry.ToneToPort
        9          80   Pots_UN_Message.ctor(i/c)
        9          52   PotsCallHandler.ReceiveBuff
        9          41   Timer.Exqueue
        9          32   PotsCallFactory.AllocIcMsg
        9          27   DigitString.AddDigit
        9          22   Event.BuildSap
        9          22   Pots_UN_Message.dtor
        9          18   AnalyzeSapEvent.ctor
        9          18   AnalyzeSapEvent.dtor
        9          17   MediaInfo.ctor
        9           9   PotsProfile.HasFeature
        8          44   Timer.dtor
        8          42   Timer.Deregister
        8          25   ProtocolSM.StartTimer
        8          20   TimerRegistry.CalcQId
        8          19   PotsCallPsm.ReportDigits
        8          17   Timer.operator new
        8          12   Timer.ctor
        7          35   ProtocolSM.StopTimer
        7          22   PotsCallPsm.EnsureMediaMsg
        7          18   MediaPsm.UpdateOgMedia
        7          17   Pots_NU_Message.AddScan
        7          16   PotsBcSsm.StartTimer
        6          35   GlobalAddress.dtor
        6          34   ServiceSM.dtor
        6          32   ProtocolLayer.dtor
        6          31   PotsMessage.AddCause
        6          30   PotsBcSsm.StopTimer
        6          28   ServiceSM.ProcessSsmqSap
        6          23   PotsCallPsm.SendCause
        6          21   SsmContext.SetRoot
        6          16   ServiceSM.ctor
        6          13   PotsCircuit.SetState
        6          13   SbInitiationReq.ProcessEvent
        6          12   ServiceSM.ProcessInitqSap
        6           9   GlobalAddress.ctor(L3addr, locaddr)
        6           9   ServiceSM.operator new
        6           6   Q1Way.Size
        4          21   PotsBcCiAnalyzeLocalMessage.ProcessEvent
        4           9   InitiationReqEvent.ctor
        4           8   InitiationReqEvent.dtor
        3          80   BcLocalReleaseEvent.ctor
        3          76   PotsCallPsm.ctor(subseq)
        3          67   PotsBcSsm.ctor
        3          61   BcReleaseCallEvent.ctor
        3          58   BcApplyTreatmentEvent.ctor
        3          55   BcLocalInformationEvent.ctor
        3          38   BcAnalyzeInformationEvent.ctor
        3          35   ServiceSM.PsmDeleted
        3          29   BcSsm.RaiseAnalyzeInformation
        3          26   PsmContext.ExqPort
        3          26   SsmContext.ctor
        3          24   ProtocolSM.dtor
        3          24   SsmContext.dtor
        3          23   MsgPort.dtor
        3          23   PotsBcExAnalyzeLocalMessage.ProcessEvent
        3          21   RootServiceSM.dtor
        3          20   ProtocolLayer.AdjacentDeleted
        3          19   PotsBcSsm.ClearCall
        3          19   ProxyBcSsm.PsmDeleted
        3          18   BcOriginateEvent.ctor
        3          18   MediaSsm.PsmDeleted
        3          18   PotsBcSsm.PsmDeleted
        3          17   BcAuthorizeOriginationEvent.ctor
        3          17   BcCollectInformationEvent.ctor
        3          17   BcSsm.PsmDeleted
        3          17   MsgPort.AdjacentDeleted
        3          17   PotsProfile.ClearObjAddr(psm)
        3          17   PotsStatistics.IncrCause
        3          17   ProtocolSM.SendFinal
        3          17   SysIpL3Addr.ReleaseSocket
        3          16   BcSsm.RaiseLocalRelease
        3          16   MediaPsm.dtor
        3          16   PotsBcSsm.dtor
        3          16   PotsCallPsm.dtor
        3          16   PotsProfile.SetState
        3          16   ProtocolSM.Destroy
        3          15   BcSsm.RaiseLocalInformation
        3          15   PotsBcCiLocalInformation.ProcessEvent
        3          15   PotsBcExApplyTreatment.ProcessEvent
        3          15   PotsProfile.ClearObjAddr(addr)
        3          15   PsmContext.dtor
        3          14   DigitString.AddDigits(digits)
        3          14   MediaSsm.dtor
        3          14   PotsBcLocalRelease.ProcessEvent
        3          14   PsmContext.ExqPsm
        3          13   BcLocalReleaseEvent.dtor
        3          13   BcSsm.ClearCall
        3          13   PotsToneTreatment.ApplyTreatment
        3          13   ProxyBcSsm.dtor
        3          12   BcSsm.RaiseReleaseCall
        3          12   BcSsm.RequestService
        3          12   BcSsm.dtor
        3          12   SbAnalyzeSap.ProcessEvent
        3          11   BcSsm.RaiseApplyTreatment
        3          11   Event.SetCurrSsm
        3          11   MsgPort.Initialize
        3          11   PotsWmlSsm.ProcessSap
        3          10   BcApplyTreatmentEvent.dtor
        3          10   BcReleaseCallEvent.dtor
        3          10   BcSsm.AnalyzeInformation
        3          10   Event.BuildSnp
        3          10   PotsBcReleaseCall.ProcessEvent
        3          10   PotsFacilityInfo.ctor
        3          10   PotsWmlSsm.dtor
        3          10   ProxyBcSsm.SetUPsm
        3          10   SbAnalyzeSnp.ProcessEvent
        3          10   ServiceSM.ProcessSsmqSnp
        3           9   AnalyzeSnpEvent.dtor
        3           9   DigitString.IsCompleteAddress
        3           9   PotsTreatmentQueue.FirstTreatment
        3           9   PotsTreatmentRegistry.CauseToTreatmentQ
        3           9   ProtocolSM.Initialize
        3           8   AnalysisResult.ctor(digits)
        3           8   AnalyzeSnpEvent.ctor
        3           8   BcAnalyzeInformationEvent.dtor
        3           8   BcSsm.RaiseAuthorizeOrigination
        3           8   DigitString.ToSC
        3           8   MsgPort.ctor(i/c)
        3           8   PotsBcAiAnalyzeInformation.ProcessEvent
        3           8   PotsWmlSsm.ProcessInitAck
        3           8   PsmContext.HenqPsm
        3           8   SsmFactory.AllocContext
        3           7   BcLocalInformationEvent.dtor
        3           7   BcSsm.RaiseCollectInformation
        3           7   DigitString.ToDN
        3           7   PayloadInvokerPool.RejectIngressWork
        3           7   PotsBcCiCollectInformation.ProcessEvent
        3           7   PotsBcNuAnalyzeLocalMessage.ProcessEvent
        3           7   PotsCallFactory.AllocIcPsm
        3           7   PotsCallFactory.AllocRoot
        3           7   PotsWmlSsm.ProcessSnp
        3           7   ServiceCodeRegistry.GetService
        3           6   Message.GetReceiver
        3           6   PotsBcNuOriginate.ProcessEvent
        3           6   PotsCallFactory.PortAllocated
        3           6   ProtocolSM.operator new
        3           6   ProxyBcSsm.ctor
        3           6   RouteResult.ctor
        3           6   SessionBase.AllocRoot
        3           5   DigitString.ctor
        3           5   InitiationReqEvent.SetScreening
        3           5   MsgPort.AllocUpper
        3           5   MsgPort.operator new
        3           5   PotsProfile.SetObjAddr
        3           5   PotsSusInitiator.ProcessEvent
        3           5   PotsWmlInitiator.ProcessEvent
        3           5   ProtocolSM.ctor(subseq)
        3           5   PsmContext.ctor
        3           4   BcCollectInformationEvent.dtor
        3           4   BcOriginateEvent.dtor
        3           4   BcSsm.SetUPsm
        3           4   CauseInfo.ctor
        3           4   Context.ContextRoot
        3           4   Event.SetOwner
        3           4   MediaPsm.IcPortUpdated
        3           4   Message.GetSender
        3           4   MsgPort.UppermostPsm
        3           4   PotsBcSsm.SetProfile
        3           4   PotsHeaderInfo.ctor
        3           4   PotsRingInfo.ctor
        3           4   PotsScanInfo.ctor
        3           4   PotsWmlSsm.ctor
        3           4   ProtocolLayer.ctor(subseq)
        3           4   ProtocolSM.UppermostPsm
        3           4   Q1Way.Insert
