FUNCTION PROFILE: Jun-13-2022 16:38:04.680 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      220         543   Q1Way.Enq
      211         568   Q1Way.Deq
      210         579   ObjectPool.DeqBlock
      210         566   Pooled.ctor
      168         502   Context.RunningContextTraced
      150         454   ObjectPool.EnqBlock
      150         434   Pooled.operator delete
      125         341   Context.RunningContext
      120          75   C++.delete
       92         889   Gate.Notify
       92         378   Thread.Interrupt
       92         371   SysThread.Interrupt
       91         615   SysIpL2Addr.dtor
       91         275   SysIpL3Addr.dtor
       90         198   Q1Way.Exq
       86     6166349   Gate.WaitFor
       86         344   SysThread.Suspend
       84         209   Context.SetContextMsg
       83         244   ProtocolSM.Port
       76         219   MsgPort.Port
       76         218   TlvMessage.FencePtr
       69         251   SysIpL3Addr.ctor
       69         225   SysIpL2Addr.ctor
       69         165   IPv6Addr.ctor
       68         193   SbIpBuffer.PayloadSize
       64         240   Thread.Pause
       60         227   NetworkBase.AllocByteBuff
       60         205   SbIpBuffer.operator new
       60         188   SmallBuffer.operator new
       60         176   IpBuffer.AllocBuff
       59         198   Message.RxSbAddr
       54        1419   Thread.LogContextSwitch
       54        1327   Message.ClearContext
       54         529   Thread.ExitBlockingOperation
       54         427   Mutex.Acquire
       54         344   Thread.Resume
       54         297   Thread.InitialTime
       54         271   Thread.Ready
       54         211   ThreadAdmin.WarpFactor
       54         208   Thread.Schedule
       54         204   SysThread.Wait
       54         199   MutexGuard.ctor
       54         192   Thread.Suspend
       54         191   Mutex.Release
       54         182   MutexGuard.Release
       54         178   Thread.EnterBlockingOperation
       54         163   MutexGuard.dtor
       54         133   Message.Exqueue
       48          72   Q1Way.Init
       47         228   Memory.Copy
       47         100   TlvMessage.FindParm
       47          85   TlvMessage.FirstParm
       46         150   Q1Way.Purge
       43          75   Context.SetState
       40         238   SysSocket.SetBlocking
       40          80   TlvMessage.FindType
       38          94   TlvMessage.CheckFence
       37          93   Event.ctor
       37          78   Event.operator new
       37          69   Event.dtor
       37          62   ServiceSM.EnqEvent
       37          62   ServiceSM.ExqEvent
       34          94   Thread.RtcPercentUsed
       34          76   TlvMessage.NextParm
       32         135   SysThread.Delay
       31          91   InvokerPool.FindWork
       30         417   SbIpBuffer.ctor
       30         188   SbIpBuffer.ctor(copy)
       30         149   IpBuffer.ctor
       30         140   SysSocket.TracePeer
       30         121   IpBuffer.ctor(copy)
       30         117   IpBuffer.dtor
       30         114   Message.dtor
       30         111   SbIpBuffer.dtor
       30          99   SbIpBuffer.operator delete
       30          87   MsgBuffer.ctor(copy)
       30          83   TlvMessage.dtor
       30          80   Factory.RecordMsg
       30          78   MsgBuffer.ctor
       30          78   MsgBuffer.dtor
       30          74   Message.operator new
       30          71   Message.TxSbAddr
       30          66   MsgHeader.ctor
       29          84   Message.Enqueue
       25          90   TlvMessage.AddParm
       25          76   Context.Exqueue
       25          73   TlvMessage.AddType
       25          61   IpBuffer.AddBytes
       25          57   InvokerThread.ClearContext
       24          77   Message.Handled
       23          53   Message.RxFactory
       23          52   Message.SetPsm
