FUNCTION PROFILE: Jun-13-2022 16:43:34.054 on Reigi

    Calls       uSecs   Function
    -----       -----   --------
      291         460   Q1Way.Enq
      242         484   Q1Way.Deq
      239         544   ObjectPool.DeqBlock
      239         486   Pooled.ctor
      223         496   Context.RunningContextTraced
      204         390   ObjectPool.EnqBlock
      204         370   Pooled.operator delete
      167          93   C++.delete
      162         320   Context.RunningContext
      139         205   Q1Way.Exq
      134         241   ProtocolSM.Port
      134         208   MsgPort.Port
      132        1101   Gate.Notify
      132         565   Thread.Interrupt
      132         498   SysThread.Interrupt
      120         200   TlvMessage.FencePtr
      118    10948850   Gate.WaitFor
      118         441   SysThread.Suspend
      114         487   SysIpL2Addr.dtor
      114         239   SysIpL3Addr.dtor
      114         201   Context.SetContextMsg
      111         121   Q1Way.Purge
       94         397   Thread.Pause
       94         155   SbIpBuffer.PayloadSize
       86         248   SysIpL3Addr.ctor
       86         240   SysIpL2Addr.ctor
       86         161   IPv6Addr.ctor
       86         158   Message.RxSbAddr
       79         130   Message.Exqueue
       77         112   TlvMessage.NextParm
       75        1005   Message.ClearContext
       74         164   SbIpBuffer.operator new
       74         159   NetworkBase.AllocByteBuff
       74         150   SmallBuffer.operator new
       74         143   IpBuffer.AllocBuff
       71        1849   Thread.LogContextSwitch
       71         672   Thread.ExitBlockingOperation
       71         501   Thread.InitialTime
       71         483   Mutex.Acquire
       71         435   Thread.Resume
       71         317   Thread.Ready
       71         300   ThreadAdmin.WarpFactor
       71         281   Thread.Suspend
       71         265   Mutex.Release
       71         257   MutexGuard.ctor
       71         256   SysThread.Wait
       71         245   Thread.Schedule
       71         232   MutexGuard.dtor
       71         228   Thread.EnterBlockingOperation
       71         212   MutexGuard.Release
       64         121   TlvMessage.FindParm
       64         103   TlvMessage.FirstParm
       63          72   Context.SetState
       60         101   TlvMessage.CheckFence
       56         180   Memory.Copy
       53          99   TlvMessage.FindType
       48          76   Message.TxSbAddr
       48          72   Factory.RecordMsg
       47         184   SysThread.Delay
       46         238   SysSocket.SetBlocking
       44          81   Message.Enqueue
       43          94   Event.ctor
       43          77   Event.dtor
       43          72   Event.operator new
       43          72   Thread.RtcPercentUsed
       43          62   ServiceSM.EnqEvent
       43          61   ServiceSM.ExqEvent
       42          70   IpBuffer.AddBytes
       41          94   Context.Exqueue
       41          91   InvokerPool.FindWork
       41          59   InvokerThread.ClearContext
       39         163   SbIpBuffer.ctor(copy)
       39         113   IpBuffer.ctor(copy)
       39          73   MsgBuffer.ctor(copy)
       38         104   TlvMessage.AddParm
       38          81   Message.Handled
       38          74   TlvMessage.AddType
       38          63   Message.SetPsm
       37         118   IpBuffer.dtor
       37         103   Message.dtor
       37          89   SbIpBuffer.dtor
       37          78   SbIpBuffer.operator delete
       37          73   TlvMessage.dtor
       37          62   MsgBuffer.dtor
       36          65   Message.RxFactory
       35         373   SbIpBuffer.ctor
       35         145   IpBuffer.ctor
       35         132   Thread.CurrTimeRunning
       35          70   MsgHeader.ctor
       35          67   MsgBuffer.ctor
       35          64   Message.operator new
       32          65   ProtocolSM.EndOfTransaction
       32          54   MediaPsm.PrepareOgMsgq
       32          50   MediaPsm.EndOfTransaction
       32          44   ProtocolSM.SetState
       31         117   ServiceSM.ProcessEvent
       31          52   GlobalAddress.dtor
       31          48   Q2Way.Exq
